timestamp;1_EnBalanceElectr;1_EnProdElectr;1_EnConsElectr;1_EnBalanceAmbHeat;1_EnProdAmbHeat;1_EnConsAmbHeat;1_EnBalanceWatHeat;1_EnProdWatHeat;1_EnConsWatHeat;1_EnBalanceAmbCool;1_EnProdAmbCool;1_EnConsAmbCool
2019-01-01 00:00:00;       0.000;       0.000;       0.436;       0.000;       1.307;       1.307;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 01:00:00;      -0.690;       0.000;       1.141;       0.000;       1.438;       1.438;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 02:00:00;      -1.039;       0.000;       1.039;       0.000;       1.699;       1.699;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 03:00:00;      -1.170;       0.000;       1.170;       0.000;       2.271;       2.271;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 04:00:00;      -1.276;       0.000;       1.276;       0.000;       2.843;       2.843;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 05:00:00;      -1.463;       0.000;       1.463;       0.000;       3.415;       3.415;      -2.200;       0.000;       2.200;       0.000;       0.000;       0.000
2019-01-01 06:00:00;      -1.663;       0.000;       1.663;       0.000;       3.987;       3.987;      -0.419;       0.000;       0.419;       0.000;       0.000;       0.000
2019-01-01 07:00:00;      -0.724;       0.821;       1.545;       0.000;       3.595;       3.595;      -3.090;       0.000;       3.090;       0.000;       0.000;       0.000
2019-01-01 08:00:00;       0.000;       2.625;       1.521;       0.000;       3.334;       3.334;      -2.252;       0.000;       2.252;       0.000;       0.000;       0.000
2019-01-01 09:00:00;       1.254;       3.864;       1.406;       0.000;       3.072;       3.072;      -0.052;       0.000;       0.052;       0.000;       0.000;       0.000
2019-01-01 10:00:00;       2.643;       4.227;       1.585;       0.000;       2.876;       2.876;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-01 11:00:00;       1.624;       3.118;       1.494;       0.000;       2.778;       2.778;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 12:00:00;       1.260;       2.799;       1.539;       0.000;       2.745;       2.745;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 13:00:00;       1.583;       3.273;       1.690;       0.000;       2.811;       2.811;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 14:00:00;       0.215;       2.004;       1.789;       0.000;       3.007;       3.007;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-01 15:00:00;      -0.518;       0.343;       3.002;       0.000;       3.203;       3.203;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-01 16:00:00;      -2.573;       0.000;       2.573;       0.000;       3.334;       3.334;      -0.419;       0.000;       0.419;       0.000;       0.000;       0.000
2019-01-01 17:00:00;      -2.074;       0.000;       2.074;       0.000;       3.399;       3.399;      -1.257;       0.000;       1.257;       0.000;       0.000;       0.000
2019-01-01 18:00:00;      -1.992;       0.000;       1.992;       0.000;       3.334;       3.334;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 19:00:00;      -2.597;       0.000;       2.597;       0.000;       3.203;       3.203;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 20:00:00;      -1.665;       0.000;       1.665;       0.000;       2.680;       2.680;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-01 21:00:00;      -1.405;       0.000;       1.405;       0.000;       2.092;       2.092;      -0.733;       0.000;       0.733;       0.000;       0.000;       0.000
2019-01-01 22:00:00;      -1.150;       0.000;       1.150;       0.000;       1.569;       1.569;      -1.152;       0.000;       1.152;       0.000;       0.000;       0.000
2019-01-01 23:00:00;      -0.865;       0.000;       0.865;       0.000;       1.373;       1.373;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 00:00:00;      -0.858;       0.000;       0.858;       0.000;       1.301;       1.301;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 01:00:00;      -0.806;       0.000;       0.806;       0.000;       1.431;       1.431;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 02:00:00;      -0.842;       0.000;       0.842;       0.000;       1.692;       1.692;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 03:00:00;      -1.049;       0.000;       1.049;       0.000;       2.261;       2.261;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 04:00:00;      -1.228;       0.000;       1.228;       0.000;       2.830;       2.830;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 05:00:00;      -1.453;       0.000;       1.453;       0.000;       3.400;       3.400;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-02 06:00:00;      -1.586;       0.000;       1.586;       0.000;       3.969;       3.969;      -1.624;       0.000;       1.624;       0.000;       0.000;       0.000
2019-01-02 07:00:00;       0.000;       1.537;       1.515;       0.000;       3.579;       3.579;      -1.047;       0.000;       1.047;       0.000;       0.000;       0.000
2019-01-02 08:00:00;       0.204;       3.955;       1.432;       0.000;       3.318;       3.318;      -1.781;       0.000;       1.781;       0.000;       0.000;       0.000
2019-01-02 09:00:00;       4.250;       5.649;       1.398;       0.000;       3.058;       3.058;      -1.257;       0.000;       1.257;       0.000;       0.000;       0.000
2019-01-02 10:00:00;       5.299;       6.613;       1.314;       0.000;       2.863;       2.863;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 11:00:00;       5.645;       6.802;       1.156;       0.000;       2.765;       2.765;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 12:00:00;       5.139;       6.298;       1.159;       0.000;       2.733;       2.733;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 13:00:00;       3.878;       5.079;       1.201;       0.000;       2.798;       2.798;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-02 14:00:00;       1.658;       3.027;       1.369;       0.000;       2.993;       2.993;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 15:00:00;       0.000;       0.592;       1.351;       0.000;       3.188;       3.188;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 16:00:00;      -0.088;       0.000;       1.526;       0.000;       3.318;       3.318;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 17:00:00;      -1.539;       0.000;       1.539;       0.000;       3.384;       3.384;      -1.257;       0.000;       1.257;       0.000;       0.000;       0.000
2019-01-02 18:00:00;      -1.779;       0.000;       1.779;       0.000;       3.318;       3.318;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-02 19:00:00;      -1.669;       0.000;       1.669;       0.000;       3.188;       3.188;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 20:00:00;      -1.536;       0.000;       1.536;       0.000;       2.668;       2.668;      -1.885;       0.000;       1.885;       0.000;       0.000;       0.000
2019-01-02 21:00:00;      -1.297;       0.000;       1.297;       0.000;       2.082;       2.082;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 22:00:00;      -0.942;       0.000;       0.942;       0.000;       1.562;       1.562;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-02 23:00:00;      -0.834;       0.000;       0.834;       0.000;       1.366;       1.366;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 00:00:00;      -0.845;       0.000;       0.845;       0.000;       1.419;       1.419;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 01:00:00;      -0.797;       0.000;       0.797;       0.000;       1.561;       1.561;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 02:00:00;      -0.936;       0.000;       0.936;       0.000;       1.845;       1.845;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 03:00:00;      -1.320;       0.000;       1.320;       0.000;       2.466;       2.466;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 04:00:00;      -2.775;       0.000;       2.775;       0.000;       3.087;       3.087;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 05:00:00;      -1.915;       0.000;       1.915;       0.000;       3.708;       3.708;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-03 06:00:00;      -1.769;       0.000;       1.769;       0.000;       4.329;       4.329;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 07:00:00;      -0.096;       1.528;       1.624;       0.000;       3.903;       3.903;      -1.309;       0.000;       1.309;       0.000;       0.000;       0.000
2019-01-03 08:00:00;       0.000;       3.873;       1.583;       0.000;       3.619;       3.619;      -0.105;       0.000;       0.105;       0.000;       0.000;       0.000
2019-01-03 09:00:00;       4.130;       5.585;       1.414;       0.000;       3.335;       3.335;      -1.466;       0.000;       1.466;       0.000;       0.000;       0.000
2019-01-03 10:00:00;       4.998;       6.334;       1.336;       0.000;       3.122;       3.122;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 11:00:00;       4.236;       5.459;       1.223;       0.000;       3.016;       3.016;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 12:00:00;       1.786;       2.999;       1.214;       0.000;       2.981;       2.981;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 13:00:00;       1.439;       2.689;       1.250;       0.000;       3.052;       3.052;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-03 14:00:00;       1.662;       2.954;       1.292;       0.000;       3.264;       3.264;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 15:00:00;       0.000;       0.628;       1.396;       0.000;       3.477;       3.477;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 16:00:00;      -0.038;       0.000;       1.469;       0.000;       3.619;       3.619;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 17:00:00;      -1.604;       0.000;       1.604;       0.000;       3.690;       3.690;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 18:00:00;      -1.713;       0.000;       1.713;       0.000;       3.619;       3.619;      -2.095;       0.000;       2.095;       0.000;       0.000;       0.000
2019-01-03 19:00:00;      -1.700;       0.000;       1.700;       0.000;       3.477;       3.477;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 20:00:00;      -1.421;       0.000;       1.421;       0.000;       2.910;       2.910;      -2.095;       0.000;       2.095;       0.000;       0.000;       0.000
2019-01-03 21:00:00;      -1.401;       0.000;       1.401;       0.000;       2.271;       2.271;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-03 22:00:00;      -1.179;       0.000;       1.179;       0.000;       1.703;       1.703;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-03 23:00:00;      -0.834;       0.000;       0.834;       0.000;       1.490;       1.490;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 00:00:00;      -0.818;       0.000;       0.818;       0.000;       1.391;       1.391;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 01:00:00;      -0.776;       0.000;       0.776;       0.000;       1.530;       1.530;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 02:00:00;      -0.874;       0.000;       0.874;       0.000;       1.809;       1.809;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 03:00:00;      -1.058;       0.000;       1.058;       0.000;       2.417;       2.417;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 04:00:00;      -2.450;       0.000;       2.450;       0.000;       3.026;       3.026;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-04 05:00:00;      -1.571;       0.000;       1.571;       0.000;       3.635;       3.635;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 06:00:00;      -1.716;       0.000;       1.716;       0.000;       4.243;       4.243;      -1.571;       0.000;       1.571;       0.000;       0.000;       0.000
2019-01-04 07:00:00;      -1.044;       0.527;       1.572;       0.000;       3.826;       3.826;      -2.200;       0.000;       2.200;       0.000;       0.000;       0.000
2019-01-04 08:00:00;       0.000;       1.665;       1.553;       0.000;       3.548;       3.548;      -0.052;       0.000;       0.052;       0.000;       0.000;       0.000
2019-01-04 09:00:00;       0.459;       4.091;       1.399;       0.000;       3.270;       3.270;      -1.519;       0.000;       1.519;       0.000;       0.000;       0.000
2019-01-04 10:00:00;       4.778;       6.064;       1.285;       0.000;       3.061;       3.061;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 11:00:00;       5.017;       6.244;       1.227;       0.000;       2.957;       2.957;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 12:00:00;       4.038;       5.215;       1.176;       0.000;       2.922;       2.922;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 13:00:00;       1.658;       2.899;       1.241;       0.000;       2.991;       2.991;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-04 14:00:00;       0.000;       0.968;       1.265;       0.000;       3.200;       3.200;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 15:00:00;       0.000;       0.113;       1.369;       0.000;       3.409;       3.409;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 16:00:00;      -0.722;       0.000;       1.370;       0.000;       3.548;       3.548;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-04 17:00:00;      -1.569;       0.000;       1.569;       0.000;       3.617;       3.617;      -1.885;       0.000;       1.885;       0.000;       0.000;       0.000
2019-01-04 18:00:00;      -1.508;       0.000;       1.508;       0.000;       3.548;       3.548;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 19:00:00;      -1.584;       0.000;       1.584;       0.000;       3.409;       3.409;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 20:00:00;      -1.472;       0.000;       1.472;       0.000;       2.852;       2.852;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-04 21:00:00;      -1.255;       0.000;       1.255;       0.000;       2.226;       2.226;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-04 22:00:00;      -1.066;       0.000;       1.066;       0.000;       1.670;       1.670;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-04 23:00:00;      -0.847;       0.000;       0.847;       0.000;       1.461;       1.461;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 00:00:00;      -0.795;       0.000;       0.795;       0.000;       1.353;       1.353;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 01:00:00;      -0.762;       0.000;       0.762;       0.000;       1.488;       1.488;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 02:00:00;      -0.862;       0.000;       0.862;       0.000;       1.759;       1.759;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 03:00:00;      -1.192;       0.000;       1.192;       0.000;       2.351;       2.351;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 04:00:00;      -2.677;       0.000;       2.677;       0.000;       2.942;       2.942;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-05 05:00:00;      -1.789;       0.000;       1.789;       0.000;       3.534;       3.534;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-05 06:00:00;      -1.651;       0.000;       1.651;       0.000;       4.126;       4.126;      -0.209;       0.000;       0.209;       0.000;       0.000;       0.000
2019-01-05 07:00:00;      -1.050;       0.444;       1.495;       0.000;       3.720;       3.720;      -4.504;       0.000;       4.504;       0.000;       0.000;       0.000
2019-01-05 08:00:00;      -0.136;       1.326;       1.462;       0.000;       3.450;       3.450;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-05 09:00:00;       0.000;       1.839;       1.261;       0.000;       3.179;       3.179;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 10:00:00;       0.000;       1.794;       1.184;       0.000;       2.976;       2.976;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 11:00:00;       0.000;       2.187;       1.187;       0.000;       2.875;       2.875;      -0.209;       0.000;       0.209;       0.000;       0.000;       0.000
2019-01-05 12:00:00;       2.729;       3.946;       1.142;       0.000;       2.841;       2.841;      -0.105;       0.000;       0.105;       0.000;       0.000;       0.000
2019-01-05 13:00:00;       3.332;       4.536;       1.204;       0.000;       2.909;       2.909;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-05 14:00:00;       1.508;       2.735;       1.227;       0.000;       3.112;       3.112;      -2.095;       0.000;       2.095;       0.000;       0.000;       0.000
2019-01-05 15:00:00;       0.000;       0.555;       1.330;       0.000;       3.314;       3.314;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 16:00:00;       0.000;       0.000;       1.332;       0.000;       3.450;       3.450;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 17:00:00;      -1.375;       0.000;       1.469;       0.000;       3.517;       3.517;      -0.733;       0.000;       0.733;       0.000;       0.000;       0.000
2019-01-05 18:00:00;      -1.496;       0.000;       1.496;       0.000;       3.450;       3.450;      -1.047;       0.000;       1.047;       0.000;       0.000;       0.000
2019-01-05 19:00:00;      -1.712;       0.000;       1.712;       0.000;       3.314;       3.314;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 20:00:00;      -1.425;       0.000;       1.425;       0.000;       2.773;       2.773;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 21:00:00;      -1.202;       0.000;       1.202;       0.000;       2.165;       2.165;      -2.095;       0.000;       2.095;       0.000;       0.000;       0.000
2019-01-05 22:00:00;      -0.906;       0.000;       0.906;       0.000;       1.623;       1.623;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-05 23:00:00;      -0.768;       0.000;       0.768;       0.000;       1.420;       1.420;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 00:00:00;      -0.726;       0.000;       0.726;       0.000;       1.165;       1.165;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 01:00:00;      -0.739;       0.000;       0.739;       0.000;       1.281;       1.281;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 02:00:00;      -0.750;       0.000;       0.750;       0.000;       1.514;       1.514;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 03:00:00;      -0.963;       0.000;       0.963;       0.000;       2.023;       2.023;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 04:00:00;      -2.535;       0.000;       2.535;       0.000;       2.533;       2.533;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 05:00:00;      -1.488;       0.000;       1.488;       0.000;       3.042;       3.042;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-06 06:00:00;      -1.439;       0.000;       1.439;       0.000;       3.552;       3.552;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-06 07:00:00;      -0.314;       0.987;       1.300;       0.000;       3.202;       3.202;      -3.038;       0.000;       3.038;       0.000;       0.000;       0.000
2019-01-06 08:00:00;       0.000;       2.936;       1.370;       0.000;       2.969;       2.969;      -1.047;       0.000;       1.047;       0.000;       0.000;       0.000
2019-01-06 09:00:00;       2.428;       4.509;       1.326;       0.000;       2.737;       2.737;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 10:00:00;       4.593;       5.856;       1.263;       0.000;       2.562;       2.562;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 11:00:00;       5.291;       6.595;       1.304;       0.000;       2.475;       2.475;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 12:00:00;       4.856;       6.127;       1.271;       0.000;       2.445;       2.445;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 13:00:00;       3.644;       4.925;       1.281;       0.000;       2.504;       2.504;      -0.157;       0.000;       0.157;       0.000;       0.000;       0.000
2019-01-06 14:00:00;       1.684;       2.981;       1.298;       0.000;       2.678;       2.678;      -3.980;       0.000;       3.980;       0.000;       0.000;       0.000
2019-01-06 15:00:00;       0.000;       0.674;       1.426;       0.000;       2.853;       2.853;      -1.257;       0.000;       1.257;       0.000;       0.000;       0.000
2019-01-06 16:00:00;       0.000;       0.000;       1.406;       0.000;       2.969;       2.969;      -0.838;       0.000;       0.838;       0.000;       0.000;       0.000
2019-01-06 17:00:00;      -1.398;       0.000;       1.440;       0.000;       3.028;       3.028;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 18:00:00;      -1.516;       0.000;       1.516;       0.000;       2.969;       2.969;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 19:00:00;      -1.486;       0.000;       1.486;       0.000;       2.853;       2.853;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 20:00:00;      -1.462;       0.000;       1.462;       0.000;       2.387;       2.387;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 21:00:00;      -1.195;       0.000;       1.195;       0.000;       1.863;       1.863;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-06 22:00:00;      -0.883;       0.000;       0.883;       0.000;       1.397;       1.397;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-06 23:00:00;      -0.760;       0.000;       0.760;       0.000;       1.223;       1.223;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 00:00:00;      -0.687;       0.000;       0.687;       0.000;       1.275;       1.275;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 01:00:00;      -0.765;       0.000;       0.765;       0.000;       1.402;       1.402;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 02:00:00;      -0.770;       0.000;       0.770;       0.000;       1.657;       1.657;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 03:00:00;      -0.946;       0.000;       0.946;       0.000;       2.215;       2.215;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 04:00:00;      -1.129;       0.000;       1.129;       0.000;       2.772;       2.772;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-07 05:00:00;      -1.338;       0.000;       1.338;       0.000;       3.330;       3.330;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-07 06:00:00;      -1.534;       0.000;       1.534;       0.000;       3.888;       3.888;      -0.786;       0.000;       0.786;       0.000;       0.000;       0.000
2019-01-07 07:00:00;       0.000;       1.473;       1.400;       0.000;       3.505;       3.505;      -2.514;       0.000;       2.514;       0.000;       0.000;       0.000
2019-01-07 08:00:00;       0.121;       3.691;       1.311;       0.000;       3.250;       3.250;      -0.052;       0.000;       0.052;       0.000;       0.000;       0.000
2019-01-07 09:00:00;       3.898;       5.341;       1.443;       0.000;       2.995;       2.995;      -1.309;       0.000;       1.309;       0.000;       0.000;       0.000
2019-01-07 10:00:00;       4.770;       6.280;       1.510;       0.000;       2.804;       2.804;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 11:00:00;       4.867;       6.487;       1.620;       0.000;       2.709;       2.709;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 12:00:00;       3.793;       5.964;       2.172;       0.000;       2.677;       2.677;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 13:00:00;       2.552;       4.726;       2.175;       0.000;       2.740;       2.740;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 14:00:00;       0.849;       2.762;       1.913;       0.000;       2.932;       2.932;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-07 15:00:00;       0.000;       0.573;       1.587;       0.000;       3.123;       3.123;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-07 16:00:00;      -0.862;       0.000;       2.033;       0.000;       3.250;       3.250;      -3.038;       0.000;       3.038;       0.000;       0.000;       0.000
2019-01-07 17:00:00;      -2.519;       0.000;       2.519;       0.000;       3.314;       3.314;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-01-07 18:00:00;      -3.217;       0.000;       3.217;       0.000;       3.250;       3.250;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 19:00:00;      -1.961;       0.000;       1.961;       0.000;       3.123;       3.123;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 20:00:00;      -1.593;       0.000;       1.593;       0.000;       2.613;       2.613;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 21:00:00;      -1.694;       0.000;       1.694;       0.000;       2.039;       2.039;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 22:00:00;      -1.018;       0.000;       1.018;       0.000;       1.530;       1.530;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-07 23:00:00;      -0.754;       0.000;       0.754;       0.000;       1.338;       1.338;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 00:00:00;      -0.702;       0.000;       0.702;       0.000;       1.296;       1.296;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 01:00:00;      -0.742;       0.000;       0.742;       0.000;       1.426;       1.426;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 02:00:00;      -0.763;       0.000;       0.763;       0.000;       1.685;       1.685;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 03:00:00;      -0.974;       0.000;       0.974;       0.000;       2.252;       2.252;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-08 04:00:00;      -1.155;       0.000;       1.155;       0.000;       2.819;       2.819;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 05:00:00;      -1.350;       0.000;       1.350;       0.000;       3.386;       3.386;      -2.095;       0.000;       2.095;       0.000;       0.000;       0.000
2019-01-08 06:00:00;      -1.555;       0.000;       1.555;       0.000;       3.953;       3.953;      -3.142;       0.000;       3.142;       0.000;       0.000;       0.000
2019-01-08 07:00:00;      -0.829;       0.628;       1.457;       0.000;       3.564;       3.564;      -0.419;       0.000;       0.419;       0.000;       0.000;       0.000
2019-01-08 08:00:00;       0.000;       1.565;       1.459;       0.000;       3.305;       3.305;      -0.052;       0.000;       0.052;       0.000;       0.000;       0.000
2019-01-08 09:00:00;       0.000;       2.735;       1.268;       0.000;       3.046;       3.046;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 10:00:00;       2.797;       4.717;       1.178;       0.000;       2.852;       2.852;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 11:00:00;       4.549;       5.685;       1.135;       0.000;       2.754;       2.754;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 12:00:00;       2.545;       3.673;       1.128;       0.000;       2.722;       2.722;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 13:00:00;       0.379;       1.528;       1.149;       0.000;       2.787;       2.787;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-01-08 14:00:00;       0.000;       0.638;       1.210;       0.000;       2.981;       2.981;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 15:00:00;       0.000;       0.131;       1.268;       0.000;       3.176;       3.176;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 16:00:00;      -0.803;       0.000;       1.300;       0.000;       3.305;       3.305;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-01-08 17:00:00;      -1.399;       0.000;       1.399;       0.000;       3.370;       3.370;      -1.466;       0.000;       1.466;       0.000;       0.000;       0.000
